Id,Label,timeset,modularity_class
1763,1763,,4
1764,1764,,2
1765,1765,,4
1766,1766,,1
1767,1767,,2
1768,1768,,1
1769,1769,,1
1770,1770,,4
1771,1771,,2
1772,1772,,1
1773,1773,,4
1774,1774,,4
1775,1775,,1
1776,1776,,4
1777,1777,,1
1778,1778,,1
1779,1779,,1
1780,1780,,2
1781,1781,,2
1782,1782,,1
1783,1783,,2
1784,1784,,2
1785,1785,,2
1786,1786,,4
1787,1787,,1
1788,1788,,1
1789,1789,,4
1790,1790,,1
1791,1791,,2
1792,1792,,2
1793,1793,,1
1794,1794,,1
1795,1795,,1
1796,1796,,1
1797,1797,,1
1798,1798,,1
1799,1799,,1
1800,1800,,2
1801,1801,,2
1802,1802,,1
1803,1803,,1
1804,1804,,1
1805,1805,,2
1806,1806,,4
1807,1807,,1
1808,1808,,1
1809,1809,,1
1810,1810,,2
1811,1811,,4
1812,1812,,2
1813,1813,,4
1814,1814,,4
1815,1815,,1
1816,1816,,4
1817,1817,,1
1818,1818,,4
1819,1819,,4
1820,1820,,4
1821,1821,,1
1822,1822,,1
1823,1823,,4
1824,1824,,4
1825,1825,,1
1826,1826,,1
1827,1827,,1
1828,1828,,4
1829,1829,,1
1830,1830,,1
1831,1831,,1
1832,1832,,2
1833,1833,,2
1834,1834,,1
1835,1835,,2
1836,1836,,2
1837,1837,,1
1838,1838,,1
1839,1839,,1
1840,1840,,0
1841,1841,,1
1842,1842,,4
1843,1843,,2
1844,1844,,1
1845,1845,,4
1846,1846,,2
1847,1847,,4
1848,1848,,1
1849,1849,,2
1850,1850,,1
1851,1851,,4
1852,1852,,1
1853,1853,,4
1854,1854,,1
1855,1855,,4
1856,1856,,2
1857,1857,,2
1858,1858,,1
1859,1859,,2
1860,1860,,4
1861,1861,,4
1862,1862,,4
1863,1863,,1
1864,1864,,0
1865,1865,,2
1866,1866,,2
1867,1867,,1
1868,1868,,2
1869,1869,,1
1870,1870,,4
1871,1871,,1
1872,1872,,1
1873,1873,,4
1874,1874,,1
1875,1875,,2
1876,1876,,1
1877,1877,,1
1878,1878,,2
1879,1879,,1
1880,1880,,2
1881,1881,,1
1882,1882,,1
1883,1883,,1
1884,1884,,4
1885,1885,,4
1886,1886,,4
1887,1887,,1
1888,1888,,2
1889,1889,,1
1890,1890,,1
1891,1891,,2
1892,1892,,1
1893,1893,,1
1894,1894,,4
1895,1895,,1
1896,1896,,1
1897,1897,,1
1898,1898,,1
1899,1899,,1
1900,1900,,2
1901,1901,,4
1902,1902,,1
1903,1903,,1
1904,1904,,2
1905,1905,,2
1906,1906,,2
1907,1907,,2
1908,1908,,4
1909,1909,,2
1910,1910,,1
1911,1911,,1
1912,1912,,1
1913,1913,,4
1914,1914,,2
1915,1915,,1
1916,1916,,1
1917,1917,,1
1918,1918,,4
1919,1919,,1
1920,1920,,2
1921,1921,,1
1922,1922,,1
1923,1923,,1
1924,1924,,1
1925,1925,,4
1926,1926,,4
1927,1927,,1
1928,1928,,2
1929,1929,,1
1930,1930,,4
1931,1931,,4
1932,1932,,1
1933,1933,,1
1934,1934,,2
1935,1935,,1
1936,1936,,1
1937,1937,,1
1938,1938,,1
1939,1939,,4
1940,1940,,0
1941,1941,,1
1942,1942,,1
1943,1943,,1
1944,1944,,2
1945,1945,,1
1946,1946,,1
1947,1947,,1
1948,1948,,2
1949,1949,,1
1950,1950,,4
1951,1951,,1
1952,1952,,2
1953,1953,,2
1954,1954,,1
1955,1955,,4
1956,1956,,1
1957,1957,,0
1958,1958,,1
1959,1959,,2
1960,1960,,1
1961,1961,,2
1962,1962,,1
1963,1963,,2
1964,1964,,2
1965,1965,,4
1966,1966,,1
1967,1967,,1
1968,1968,,2
1969,1969,,1
1970,1970,,1
1971,1971,,1
1972,1972,,4
1973,1973,,1
1974,1974,,4
1975,1975,,1
1976,1976,,4
1977,1977,,1
1978,1978,,2
1979,1979,,1
1980,1980,,1
1981,1981,,4
1982,1982,,2
1983,1983,,1
1984,1984,,4
1985,1985,,2
1986,1986,,1
1987,1987,,0
1988,1988,,1
1989,1989,,1
1990,1990,,1
1991,1991,,2
1992,1992,,4
1993,1993,,4
1994,1994,,2
1995,1995,,4
1996,1996,,2
1997,1997,,1
1998,1998,,1
1999,1999,,1
2000,2000,,2
2001,2001,,1
2002,2002,,1
2003,2003,,1
2004,2004,,1
2005,2005,,4
2006,2006,,0
2007,2007,,1
2008,2008,,1
2009,2009,,4
2010,2010,,1
2011,2011,,2
2012,2012,,4
2013,2013,,2
2014,2014,,4
2015,2015,,2
2016,2016,,1
2017,2017,,2
2018,2018,,2
2019,2019,,1
2020,2020,,2
2021,2021,,1
2022,2022,,1
2023,2023,,1
2024,2024,,4
2025,2025,,2
2026,2026,,1
2027,2027,,0
2028,2028,,2
2029,2029,,1
2030,2030,,4
2031,2031,,4
2032,2032,,1
2033,2033,,4
2034,2034,,2
2035,2035,,1
2036,2036,,1
2037,2037,,1
2038,2038,,1
2039,2039,,1
2040,2040,,1
2041,2041,,1
2042,2042,,2
2043,2043,,2
2044,2044,,1
2045,2045,,4
2046,2046,,4
2047,2047,,1
2048,2048,,1
2049,2049,,1
2050,2050,,2
2051,2051,,1
2052,2052,,1
2053,2053,,1
2054,2054,,1
2055,2055,,1
2056,2056,,1
2057,2057,,2
2058,2058,,1
2059,2059,,1
2060,2060,,1
2061,2061,,1
2062,2062,,1
2063,2063,,4
2064,2064,,1
2065,2065,,4
2066,2066,,1
2067,2067,,0
2068,2068,,1
2069,2069,,1
2070,2070,,1
2071,2071,,1
2072,2072,,1
2073,2073,,1
2074,2074,,2
2075,2075,,4
2076,2076,,4
2077,2077,,1
2078,2078,,1
2079,2079,,2
2080,2080,,4
2081,2081,,1
2082,2082,,2
2083,2083,,0
2084,2084,,1
2085,2085,,4
2086,2086,,1
2087,2087,,1
2088,2088,,2
2089,2089,,1
2090,2090,,1
2091,2091,,1
2092,2092,,4
2093,2093,,1
2094,2094,,1
2095,2095,,1
2096,2096,,2
2097,2097,,2
2098,2098,,1
2099,2099,,2
2100,2100,,1
2101,2101,,1
2102,2102,,1
2103,2103,,4
2104,2104,,2
2105,2105,,2
2106,2106,,1
2107,2107,,2
2108,2108,,1
2109,2109,,1
2110,2110,,1
2111,2111,,1
2112,2112,,1
2113,2113,,1
2114,2114,,1
2115,2115,,1
2116,2116,,1
2117,2117,,2
2118,2118,,1
2119,2119,,1
2120,2120,,2
2121,2121,,1
2122,2122,,1
2123,2123,,2
2124,2124,,1
2125,2125,,2
2126,2126,,2
2127,2127,,1
2128,2128,,1
2129,2129,,1
2130,2130,,2
2131,2131,,2
2132,2132,,1
2133,2133,,1
2134,2134,,1
2135,2135,,1
2136,2136,,1
2137,2137,,1
2138,2138,,1
2139,2139,,2
2140,2140,,1
2141,2141,,1
2142,2142,,1
2143,2143,,4
2144,2144,,1
2145,2145,,1
2146,2146,,1
2147,2147,,1
2148,2148,,1
2149,2149,,2
2150,2150,,1
2151,2151,,1
2152,2152,,2
2153,2153,,2
2154,2154,,2
2155,2155,,1
2156,2156,,1
2157,2157,,2
2158,2158,,2
2159,2159,,2
2160,2160,,1
2161,2161,,4
2162,2162,,2
2163,2163,,1
2164,2164,,2
2165,2165,,2
2166,2166,,1
2167,2167,,1
2168,2168,,2
2169,2169,,1
2170,2170,,1
2171,2171,,1
2172,2172,,1
2173,2173,,1
2174,2174,,1
2175,2175,,0
2176,2176,,1
2177,2177,,1
2178,2178,,1
2179,2179,,1
2180,2180,,2
2181,2181,,2
2182,2182,,2
2183,2183,,2
2184,2184,,1
2185,2185,,2
2186,2186,,1
2187,2187,,2
2188,2188,,1
2189,2189,,1
2190,2190,,2
2191,2191,,1
2192,2192,,1
2193,2193,,1
2194,2194,,2
2195,2195,,1
2196,2196,,2
2197,2197,,1
2198,2198,,1
2199,2199,,1
2200,2200,,1
2201,2201,,1
2202,2202,,1
2203,2203,,1
2204,2204,,2
2205,2205,,1
2206,2206,,1
2207,2207,,1
2208,2208,,1
2209,2209,,1
2210,2210,,1
2211,2211,,1
2212,2212,,1
2213,2213,,1
2214,2214,,2
2215,2215,,1
2216,2216,,1
2217,2217,,1
2218,2218,,4
2219,2219,,1
2220,2220,,2
2221,2221,,1
2222,2222,,1
2223,2223,,1
2224,2224,,1
2225,2225,,1
2226,2226,,1
2227,2227,,1
2228,2228,,1
2229,2229,,2
2230,2230,,2
2231,2231,,1
2232,2232,,2
2233,2233,,1
2234,2234,,1
2235,2235,,2
2236,2236,,1
2237,2237,,1
2238,2238,,1
2239,2239,,1
2240,2240,,1
2241,2241,,1
2242,2242,,2
2243,2243,,2
2244,2244,,2
2245,2245,,4
2246,2246,,2
2247,2247,,2
2248,2248,,4
2249,2249,,2
2250,2250,,1
2251,2251,,2
2252,2252,,1
2253,2253,,1
2254,2254,,2
2255,2255,,2
2256,2256,,1
2257,2257,,1
2258,2258,,1
2259,2259,,2
2260,2260,,1
2261,2261,,1
2262,2262,,1
2263,2263,,1
2264,2264,,1
2265,2265,,2
2266,2266,,2
2267,2267,,1
2268,2268,,2
2269,2269,,1
2270,2270,,1
2271,2271,,1
2272,2272,,1
2273,2273,,2
2274,2274,,2
2275,2275,,1
2276,2276,,1
2277,2277,,1
2278,2278,,1
2279,2279,,1
2280,2280,,1
2281,2281,,2
2282,2282,,1
2283,2283,,1
2284,2284,,2
2285,2285,,1
2286,2286,,2
2287,2287,,2
2288,2288,,1
2289,2289,,2
2290,2290,,1
2291,2291,,1
2292,2292,,1
2293,2293,,1
2294,2294,,1
2295,2295,,1
2296,2296,,1
2297,2297,,2
2298,2298,,2
2299,2299,,0
2300,2300,,2
2301,2301,,1
2302,2302,,4
2303,2303,,1
2304,2304,,2
2305,2305,,1
2306,2306,,1
2307,2307,,1
2308,2308,,2
2309,2309,,1
2310,2310,,2
2311,2311,,1
2312,2312,,1
2313,2313,,1
2314,2314,,1
2315,2315,,1
2316,2316,,1
2317,2317,,1
2318,2318,,2
2319,2319,,1
2320,2320,,1
2321,2321,,1
2322,2322,,2
2323,2323,,1
2324,2324,,1
2325,2325,,4
2326,2326,,1
2327,2327,,1
2328,2328,,2
2329,2329,,2
2330,2330,,1
2331,2331,,1
2332,2332,,1
2333,2333,,2
2334,2334,,2
2335,2335,,2
2336,2336,,1
2337,2337,,0
2338,2338,,1
2339,2339,,2
2340,2340,,1
2341,2341,,1
2342,2342,,2
2343,2343,,1
2344,2344,,1
2345,2345,,4
2346,2346,,2
2347,2347,,1
2348,2348,,1
2349,2349,,1
2350,2350,,2
2351,2351,,1
2352,2352,,1
2353,2353,,2
2354,2354,,1
2355,2355,,1
2356,2356,,1
2357,2357,,1
2358,2358,,1
2359,2359,,0
2360,2360,,0
2361,2361,,2
2362,2362,,2
2363,2363,,1
2364,2364,,1
2365,2365,,0
2366,2366,,2
2367,2367,,1
2368,2368,,1
2369,2369,,2
2370,2370,,1
2371,2371,,1
2372,2372,,1
2373,2373,,1
2374,2374,,4
2375,2375,,2
2376,2376,,1
2377,2377,,2
2378,2378,,2
2379,2379,,2
2380,2380,,1
2381,2381,,1
2382,2382,,1
2383,2383,,1
2384,2384,,1
2385,2385,,1
2386,2386,,1
2387,2387,,1
2388,2388,,1
2389,2389,,1
2390,2390,,1
2391,2391,,1
2392,2392,,1
2393,2393,,1
2394,2394,,1
2395,2395,,1
2396,2396,,1
2397,2397,,1
2398,2398,,1
2399,2399,,1
2400,2400,,1
2401,2401,,1
2402,2402,,1
2403,2403,,1
2404,2404,,1
2405,2405,,1
2406,2406,,2
2407,2407,,1
2408,2408,,1
2409,2409,,4
2410,2410,,1
2411,2411,,0
2412,2412,,1
2413,2413,,2
2414,2414,,1
2415,2415,,1
2416,2416,,1
2417,2417,,1
2418,2418,,2
2419,2419,,2
2420,2420,,2
2421,2421,,1
2422,2422,,1
2423,2423,,4
2424,2424,,1
2425,2425,,2
2426,2426,,1
2427,2427,,1
2428,2428,,1
2429,2429,,2
2430,2430,,1
2431,2431,,2
2432,2432,,2
2433,2433,,1
2434,2434,,1
2435,2435,,1
2436,2436,,1
2437,2437,,1
2438,2438,,1
2439,2439,,1
2440,2440,,1
2441,2441,,1
2442,2442,,2
2443,2443,,1
2444,2444,,1
2445,2445,,2
2446,2446,,2
2447,2447,,1
2448,2448,,2
2449,2449,,2
2450,2450,,1
2451,2451,,1
2452,2452,,1
2453,2453,,2
2454,2454,,1
2455,2455,,1
2456,2456,,1
2457,2457,,2
2458,2458,,1
2459,2459,,2
2460,2460,,1
2461,2461,,1
2462,2462,,1
2463,2463,,1
2464,2464,,1
2465,2465,,1
2466,2466,,1
2467,2467,,2
2468,2468,,1
2469,2469,,1
2470,2470,,1
2471,2471,,2
2472,2472,,2
2473,2473,,1
2474,2474,,2
2475,2475,,2
2476,2476,,1
2477,2477,,1
2478,2478,,2
2479,2479,,2
2480,2480,,1
2481,2481,,1
2482,2482,,1
2483,2483,,1
2484,2484,,1
2485,2485,,1
2486,2486,,1
2487,2487,,1
2488,2488,,1
2489,2489,,1
2490,2490,,1
2491,2491,,1
2492,2492,,2
2493,2493,,1
2494,2494,,2
2495,2495,,2
2496,2496,,1
2497,2497,,2
2498,2498,,1
2499,2499,,1
2500,2500,,1
2501,2501,,2
2502,2502,,2
2503,2503,,2
2504,2504,,1
2505,2505,,1
2506,2506,,2
2507,2507,,1
2508,2508,,1
2509,2509,,1
2510,2510,,1
2511,2511,,1
2512,2512,,1
2513,2513,,1
2514,2514,,1
2515,2515,,2
2516,2516,,2
2517,2517,,1
2518,2518,,1
2519,2519,,1
2520,2520,,1
2521,2521,,1
2522,2522,,1
2523,2523,,1
2524,2524,,1
2525,2525,,1
2526,2526,,1
2527,2527,,2
2528,2528,,4
2529,2529,,1
2530,2530,,1
2531,2531,,1
2532,2532,,1
2533,2533,,1
2534,2534,,0
2535,2535,,1
2536,2536,,1
2537,2537,,1
2538,2538,,1
2539,2539,,2
2540,2540,,1
2541,2541,,1
2542,2542,,1
2543,2543,,2
2544,2544,,1
2545,2545,,2
2546,2546,,2
2547,2547,,2
2548,2548,,2
2549,2549,,1
2550,2550,,1
2551,2551,,2
2552,2552,,2
2553,2553,,1
2554,2554,,2
2555,2555,,2
2556,2556,,1
2557,2557,,1
2558,2558,,2
2559,2559,,1
2560,2560,,1
2561,2561,,4
2562,2562,,1
2563,2563,,1
2564,2564,,1
2565,2565,,1
2566,2566,,2
2567,2567,,2
2568,2568,,1
2569,2569,,1
2570,2570,,0
2571,2571,,2
2572,2572,,1
2573,2573,,1
2574,2574,,1
2575,2575,,1
2576,2576,,2
2577,2577,,2
2578,2578,,1
2579,2579,,1
2580,2580,,1
2581,2581,,2
2582,2582,,1
2583,2583,,1
2584,2584,,2
2585,2585,,1
2586,2586,,1
2587,2587,,1
2588,2588,,0
2589,2589,,1
2590,2590,,1
2591,2591,,0
2592,2592,,4
2593,2593,,1
2594,2594,,1
2595,2595,,2
2596,2596,,1
2597,2597,,1
2598,2598,,2
2599,2599,,1
2600,2600,,1
2601,2601,,1
2602,2602,,1
2603,2603,,2
2604,2604,,1
2605,2605,,1
2606,2606,,2
2607,2607,,1
2608,2608,,1
2609,2609,,1
2610,2610,,2
2611,2611,,1
2612,2612,,1
2613,2613,,1
2614,2614,,1
2615,2615,,4
2616,2616,,1
2617,2617,,2
2618,2618,,2
2619,2619,,1
2620,2620,,1
2621,2621,,1
2622,2622,,1
2623,2623,,1
2624,2624,,2
2625,2625,,2
2626,2626,,1
2627,2627,,1
2628,2628,,2
2629,2629,,4
2630,2630,,1
2631,2631,,1
2632,2632,,1
2633,2633,,1
2634,2634,,1
2635,2635,,4
2636,2636,,1
2637,2637,,1
2638,2638,,2
2639,2639,,2
2640,2640,,4
2641,2641,,1
2642,2642,,1
2643,2643,,1
2644,2644,,1
2645,2645,,1
2646,2646,,4
2647,2647,,2
2648,2648,,1
2649,2649,,1
2650,2650,,1
2651,2651,,2
2652,2652,,1
2653,2653,,1
2654,2654,,1
2655,2655,,1
2656,2656,,2
2657,2657,,1
2658,2658,,0
2659,2659,,1
2660,2660,,2
2661,2661,,4
2662,2662,,1
2663,2663,,1
2664,2664,,1
2665,2665,,2
2666,2666,,0
2667,2667,,1
2668,2668,,1
2669,2669,,1
2670,2670,,1
2671,2671,,1
2672,2672,,4
2673,2673,,1
2674,2674,,2
2675,2675,,4
2676,2676,,2
2677,2677,,1
2678,2678,,4
2679,2679,,2
2680,2680,,2
2681,2681,,2
2682,2682,,1
2683,2683,,1
2684,2684,,4
2685,2685,,1
2686,2686,,4
2687,2687,,1
2688,2688,,2
2689,2689,,2
2690,2690,,1
2691,2691,,1
2692,2692,,1
2693,2693,,1
2694,2694,,1
2695,2695,,1
2696,2696,,1
2697,2697,,1
2698,2698,,2
2699,2699,,1
2700,2700,,4
2701,2701,,2
2702,2702,,1
2703,2703,,1
2704,2704,,2
2705,2705,,1
2706,2706,,0
2707,2707,,2
2708,2708,,1
2709,2709,,1
2710,2710,,1
2711,2711,,1
2712,2712,,1
2713,2713,,1
2714,2714,,1
2715,2715,,2
2716,2716,,1
2717,2717,,1
2718,2718,,1
2719,2719,,1
2720,2720,,4
2721,2721,,1
2722,2722,,4
2723,2723,,2
2724,2724,,1
2725,2725,,1
2726,2726,,2
2727,2727,,1
2728,2728,,1
2729,2729,,1
2730,2730,,2
2731,2731,,1
2732,2732,,1
2733,2733,,1
2734,2734,,1
2735,2735,,4
2736,2736,,1
2737,2737,,1
2738,2738,,2
2739,2739,,2
2740,2740,,4
2741,2741,,1
2742,2742,,2
2743,2743,,2
2744,2744,,1
2745,2745,,1
2746,2746,,1
2747,2747,,1
2748,2748,,1
2749,2749,,2
2750,2750,,1
2751,2751,,2
2752,2752,,1
2753,2753,,1
2754,2754,,4
2755,2755,,2
2756,2756,,1
2757,2757,,2
2758,2758,,1
2759,2759,,1
2760,2760,,1
2761,2761,,1
2762,2762,,1
2763,2763,,1
2764,2764,,1
2765,2765,,1
2766,2766,,1
2767,2767,,1
2768,2768,,1
2769,2769,,1
2770,2770,,2
2771,2771,,1
2772,2772,,1
2773,2773,,2
2774,2774,,2
2775,2775,,4
2776,2776,,0
2777,2777,,2
2778,2778,,1
2779,2779,,1
2780,2780,,1
2781,2781,,1
2782,2782,,1
2783,2783,,1
2784,2784,,2
2785,2785,,2
2786,2786,,1
2787,2787,,1
2788,2788,,1
2789,2789,,1
2790,2790,,1
2791,2791,,0
2792,2792,,1
2793,2793,,1
2794,2794,,1
2795,2795,,2
2796,2796,,2
2797,2797,,1
2798,2798,,1
2799,2799,,4
2800,2800,,1
2801,2801,,1
2802,2802,,2
2803,2803,,1
2804,2804,,1
2805,2805,,1
2806,2806,,1
2807,2807,,1
2808,2808,,1
2809,2809,,2
2810,2810,,1
2811,2811,,2
2812,2812,,2
2813,2813,,1
2814,2814,,1
2815,2815,,2
2816,2816,,1
2817,2817,,1
2818,2818,,1
2819,2819,,1
2820,2820,,1
2821,2821,,1
2822,2822,,1
2823,2823,,1
2824,2824,,1
2825,2825,,1
2826,2826,,1
2827,2827,,1
2828,2828,,1
2829,2829,,1
2830,2830,,1
2831,2831,,1
2832,2832,,1
2833,2833,,1
2834,2834,,1
2835,2835,,2
2836,2836,,1
2837,2837,,1
2838,2838,,2
2839,2839,,1
2840,2840,,1
2841,2841,,1
2842,2842,,2
2843,2843,,1
2844,2844,,1
2845,2845,,4
2846,2846,,1
2847,2847,,1
2848,2848,,2
2849,2849,,1
2850,2850,,1
2851,2851,,1
2852,2852,,1
2853,2853,,0
2854,2854,,2
2855,2855,,2
2856,2856,,2
2857,2857,,1
2858,2858,,1
2859,2859,,2
2860,2860,,1
2861,2861,,4
2862,2862,,4
2863,2863,,2
2864,2864,,2
2865,2865,,1
2866,2866,,2
2867,2867,,1
2868,2868,,1
2869,2869,,1
2870,2870,,0
2871,2871,,2
2872,2872,,1
2873,2873,,1
2874,2874,,2
2875,2875,,1
2876,2876,,2
2877,2877,,2
2878,2878,,1
2879,2879,,1
2880,2880,,2
2881,2881,,1
2882,2882,,1
2883,2883,,1
2884,2884,,1
2885,2885,,0
2886,2886,,1
2887,2887,,1
2888,2888,,1
2889,2889,,2
2890,2890,,1
2891,2891,,1
2892,2892,,1
2893,2893,,1
2894,2894,,1
2895,2895,,2
2896,2896,,1
2897,2897,,2
2898,2898,,2
2899,2899,,1
2900,2900,,1
2901,2901,,1
2902,2902,,2
2903,2903,,1
2904,2904,,1
2905,2905,,1
2906,2906,,2
2907,2907,,2
2908,2908,,1
2909,2909,,1
2910,2910,,2
2911,2911,,2
2912,2912,,2
2913,2913,,1
2914,2914,,1
2915,2915,,2
2916,2916,,2
2917,2917,,2
2918,2918,,1
2919,2919,,1
2920,2920,,1
2921,2921,,2
2922,2922,,1
2923,2923,,2
2924,2924,,1
2925,2925,,1
2926,2926,,1
2927,2927,,1
2928,2928,,2
2929,2929,,4
2930,2930,,1
2931,2931,,1
2932,2932,,2
2933,2933,,1
2934,2934,,2
2935,2935,,1
2936,2936,,4
2937,2937,,1
2938,2938,,1
2939,2939,,1
2940,2940,,1
2941,2941,,2
2942,2942,,2
2943,2943,,1
2944,2944,,1
2945,2945,,1
2946,2946,,4
2947,2947,,1
2948,2948,,1
2949,2949,,2
2950,2950,,2
2951,2951,,4
2952,2952,,2
2953,2953,,1
2954,2954,,1
2955,2955,,1
2956,2956,,2
2957,2957,,1
2958,2958,,2
2959,2959,,1
2960,2960,,1
2961,2961,,1
2962,2962,,2
2963,2963,,1
2964,2964,,2
2965,2965,,1
2966,2966,,1
2967,2967,,2
2968,2968,,2
2969,2969,,1
2970,2970,,2
2971,2971,,1
2972,2972,,1
2973,2973,,1
2974,2974,,1
2975,2975,,2
2976,2976,,1
2977,2977,,1
2978,2978,,1
2979,2979,,4
2980,2980,,2
2981,2981,,2
2982,2982,,1
2983,2983,,1
2984,2984,,1
2985,2985,,1
2986,2986,,2
2987,2987,,1
2988,2988,,1
2989,2989,,1
2990,2990,,2
2991,2991,,1
2992,2992,,4
2993,2993,,2
2994,2994,,2
2995,2995,,1
2996,2996,,2
2997,2997,,2
2998,2998,,1
2999,2999,,2
3000,3000,,2
3001,3001,,1
3002,3002,,1
3003,3003,,1
3004,3004,,1
3005,3005,,1
3006,3006,,1
3007,3007,,2
3008,3008,,4
3009,3009,,1
3010,3010,,1
3011,3011,,1
3012,3012,,2
3013,3013,,2
3014,3014,,1
3015,3015,,4
3016,3016,,1
3017,3017,,1
3018,3018,,4
3019,3019,,2
3020,3020,,1
3021,3021,,1
3022,3022,,1
3023,3023,,2
3024,3024,,1
3025,3025,,1
3026,3026,,1
3027,3027,,1
3028,3028,,1
3029,3029,,1
3030,3030,,1
3031,3031,,2
3032,3032,,1
3033,3033,,1
3034,3034,,2
3035,3035,,1
3036,3036,,1
3037,3037,,1
3038,3038,,2
3039,3039,,1
3040,3040,,1
3041,3041,,4
3042,3042,,1
3043,3043,,2
3044,3044,,1
3045,3045,,4
3046,3046,,1
3047,3047,,1
3048,3048,,2
3049,3049,,1
3050,3050,,1
3051,3051,,1
3052,3052,,2
3053,3053,,1
3054,3054,,1
3055,3055,,1
3056,3056,,1
3057,3057,,1
3058,3058,,1
3059,3059,,1
3060,3060,,1
3061,3061,,1
3062,3062,,1
3063,3063,,1
3064,3064,,1
3065,3065,,2
3066,3066,,1
3067,3067,,2
3068,3068,,1
3069,3069,,1
3070,3070,,1
3071,3071,,1
3072,3072,,4
3073,3073,,1
3074,3074,,1
3075,3075,,1
3076,3076,,1
3077,3077,,1
3078,3078,,1
3079,3079,,2
3080,3080,,2
3081,3081,,1
3082,3082,,1
3083,3083,,1
3084,3084,,1
3085,3085,,1
3086,3086,,1
3087,3087,,1
3088,3088,,1
3089,3089,,1
3090,3090,,1
3091,3091,,1
3092,3092,,1
3093,3093,,2
3094,3094,,1
3095,3095,,1
3096,3096,,1
3097,3097,,4
3098,3098,,1
3099,3099,,1
3100,3100,,2
3101,3101,,1
3102,3102,,1
3103,3103,,1
3104,3104,,1
3105,3105,,1
3106,3106,,1
3107,3107,,1
3108,3108,,1
3109,3109,,1
3110,3110,,1
3111,3111,,1
3112,3112,,2
3113,3113,,2
3114,3114,,1
3115,3115,,1
3116,3116,,1
3117,3117,,1
3118,3118,,1
3119,3119,,1
3120,3120,,1
3121,3121,,1
3122,3122,,1
3123,3123,,2
3124,3124,,1
3125,3125,,1
3126,3126,,2
3127,3127,,1
3128,3128,,1
3129,3129,,1
3130,3130,,2
3131,3131,,2
3132,3132,,1
3133,3133,,1
3134,3134,,1
3135,3135,,1
3136,3136,,1
3137,3137,,1
3138,3138,,1
3139,3139,,1
3140,3140,,1
3141,3141,,1
3142,3142,,1
3143,3143,,1
3144,3144,,1
3145,3145,,1
3146,3146,,1
3147,3147,,1
3148,3148,,1
3149,3149,,1
3150,3150,,2
3151,3151,,1
3152,3152,,0
3153,3153,,1
3154,3154,,1
3155,3155,,1
3156,3156,,2
3157,3157,,1
3158,3158,,1
3159,3159,,1
3160,3160,,1
3161,3161,,4
3162,3162,,2
3163,3163,,1
3164,3164,,1
3165,3165,,1
3166,3166,,1
3167,3167,,1
3168,3168,,1
3169,3169,,1
3170,3170,,2
3171,3171,,1
3172,3172,,1
3173,3173,,1
3174,3174,,1
3175,3175,,1
3176,3176,,1
3177,3177,,2
3178,3178,,1
3179,3179,,1
3180,3180,,1
3181,3181,,1
3182,3182,,1
3183,3183,,1
3184,3184,,1
3185,3185,,1
3186,3186,,1
3187,3187,,1
3188,3188,,2
3189,3189,,1
3190,3190,,2
3191,3191,,2
3192,3192,,2
3193,3193,,4
3194,3194,,4
3195,3195,,1
3196,3196,,1
3197,3197,,1
3198,3198,,4
3199,3199,,1
3200,3200,,1
3201,3201,,2
3202,3202,,1
3203,3203,,2
3204,3204,,4
3205,3205,,1
3206,3206,,1
3207,3207,,1
3208,3208,,1
3209,3209,,1
3210,3210,,1
3211,3211,,2
3212,3212,,1
3213,3213,,1
3214,3214,,1
3215,3215,,1
3216,3216,,1
3217,3217,,1
3218,3218,,1
3219,3219,,1
3220,3220,,1
3221,3221,,2
3222,3222,,1
3223,3223,,1
3224,3224,,1
3225,3225,,2
3226,3226,,1
3227,3227,,1
3228,3228,,1
3229,3229,,1
3230,3230,,1
3231,3231,,1
3232,3232,,0
3233,3233,,1
3234,3234,,1
3235,3235,,1
3236,3236,,1
3237,3237,,1
3238,3238,,1
3239,3239,,1
3240,3240,,1
3241,3241,,1
3242,3242,,1
3243,3243,,1
3244,3244,,1
3245,3245,,2
3246,3246,,2
3247,3247,,1
3248,3248,,1
3249,3249,,1
3250,3250,,1
3251,3251,,1
3252,3252,,1
3253,3253,,2
3254,3254,,4
3255,3255,,4
3256,3256,,2
3257,3257,,2
3258,3258,,2
3259,3259,,2
3260,3260,,4
3261,3261,,4
3262,3262,,4
3263,3263,,1
3264,3264,,1
3265,3265,,2
3266,3266,,2
3267,3267,,2
3268,3268,,2
3269,3269,,1
3270,3270,,1
3271,3271,,4
3272,3272,,4
3273,3273,,1
3274,3274,,3
3275,3275,,3
3276,3276,,2
3277,3277,,2
3278,3278,,2
3279,3279,,2
3280,3280,,2
3281,3281,,1
3282,3282,,2
3283,3283,,4
3284,3284,,2
3285,3285,,1
3286,3286,,1
3287,3287,,2
3288,3288,,2
3289,3289,,1
3290,3290,,2
3291,3291,,1
3292,3292,,1
3293,3293,,2
3294,3294,,2
3295,3295,,2
3296,3296,,2
3297,3297,,1
3298,3298,,1
3299,3299,,2
3300,3300,,1
3301,3301,,1
3302,3302,,1
3303,3303,,2
3304,3304,,1
3305,3305,,2
3306,3306,,1
3307,3307,,1
3308,3308,,1
3309,3309,,1
3310,3310,,1
3311,3311,,2
3312,3312,,2
3313,3313,,4
3314,3314,,2
3315,3315,,1
